route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L98D99,162,54424,"Bartolomějská",1,,0,1
L52D99,162,54425,"Mendlovo náměstí",1,,1,0
L77D99,162,54426,"Areál Slatina",1,,1,0
L33D99,162,54427,"Hlavní nádraží",1,,0,0
L77D99,162,54428,"Areál Slatina",1,,1,0
L33D99,162,54429,"Hlavní nádraží",1,,0,0
L77D99,162,54430,"Areál Slatina",1,,1,0
L33D99,162,54431,"Hlavní nádraží",1,,0,0
L77D99,162,54432,"Areál Slatina",1,,1,0
L77D99,161,54433,"Úzká",1,,0,0
L96D99,161,54434,"Mariánské údolí",1,,0,0
L98D99,162,54435,"Bartolomějská",1,,0,1
L98D99,162,54436,"Mariánské údolí",1,,1,1
L98D99,162,54437,"Bartolomějská",1,,0,1
L52D99,162,54438,"Mendlovo náměstí",1,,1,0
L49D99,162,54439,"Faměrovo náměstí",1,,1,0
L49D99,162,54440,"Faměrovo náměstí",1,,1,0
L77D99,162,54441,"Areál Slatina",1,,1,0
L99D99,163,54442,"Jírova",1,,0,0
L99D99,163,54443,"Technologický park",1,,1,0
L99D99,91,54444,"Jírova",1,,0,0
L99D99,91,54445,"Technologický park",1,,1,0
L99D99,91,54446,"Jírova",1,,0,0
L99D99,91,54447,"Technologický park",1,,1,0
L99D99,91,54448,"Jírova",1,,0,0
L77D99,91,54449,"Úzká",1,,0,0
L77D99,91,54450,"Úzká",1,,0,0
L77D99,91,54451,"Areál Slatina",1,,1,0
L40D99,91,54452,"Úzká",1,,1,0
L49D99,91,54453,"Faměrovo náměstí",1,,1,0
L44D99,91,54454,"ÚAN Zvonařka",1,,0,1
L44D99,91,54455,"ÚAN Zvonařka",1,,0,1
L44D99,91,54456,"ÚAN Zvonařka",1,,0,1
L77D99,91,54457,"Areál Slatina",1,,1,0
L790D99,91,54458,"Říčanská",1,,0,0
L1D99,165,54459,"Řečkovice",1,,1,1
L1D99,165,54460,"Pisárky",1,,0,1
L1D99,165,54461,"Řečkovice",1,,1,1
L1D99,165,54462,"Pisárky",1,,0,1
L1D99,165,54463,"Řečkovice",1,,1,1
L1D99,165,54464,"Pisárky",1,,0,1
L1D99,165,54465,"Řečkovice",1,,1,1
L1D99,165,54466,"Pisárky",1,,0,1
L1D99,165,54467,"Řečkovice",1,,1,1
L1D99,165,54468,"Pisárky",1,,0,1
L1D99,165,54469,"Řečkovice",1,,1,1
L1D99,165,54470,"Pisárky",1,,0,1
L1D99,165,54471,"Řečkovice",1,,1,1
L1D99,165,54472,"Pisárky",1,,0,1
L1D99,165,54473,"Řečkovice",1,,1,1
L1D99,165,54474,"Pisárky",1,,0,1
L1D99,165,54475,"Řečkovice",1,,1,1
L1D99,165,54476,"Pisárky",1,,0,1
L1D99,165,54477,"Řečkovice",1,,1,1
L1D99,165,54478,"Pisárky",1,,0,1
L1D99,165,54479,"Řečkovice",1,,1,1
L1D99,165,54480,"Pisárky",1,,0,1
L1D99,165,54481,"Řečkovice",1,,1,1
L1D99,165,54482,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54483,"Pisárky",2,,0,1
L1D99,165,54484,"Řečkovice",2,,1,1
L1D99,165,54485,"Pisárky",2,,0,1
L1D99,165,54486,"Vozovna Medlánky",2,,1,1
L1D99,165,54487,"Pisárky",2,,0,1
L1D99,165,54488,"Řečkovice",2,,1,1
L1D99,165,54489,"Pisárky",2,,0,1
L1D99,165,54490,"Řečkovice",2,,1,1
L1D99,165,54491,"Řečkovice",1,,1,1
L1D99,165,54492,"Pisárky",1,,0,1
L1D99,165,54493,"Řečkovice",1,,1,1
L1D99,165,54494,"Pisárky",1,,0,1
L1D99,165,54495,"Řečkovice",1,,1,1
L1D99,165,54496,"Pisárky",1,,0,1
L1D99,165,54497,"Řečkovice",1,,1,1
L1D99,165,54498,"Pisárky",1,,0,1
L1D99,165,54499,"Řečkovice",1,,1,1
L1D99,165,54500,"Pisárky",1,,0,1
L1D99,165,54501,"Řečkovice",1,,1,1
L1D99,165,54502,"Pisárky",1,,0,1
L1D99,165,54503,"Řečkovice",1,,1,1
L1D99,165,54504,"Pisárky",1,,0,1
L1D99,165,54505,"Řečkovice",1,,1,1
L1D99,165,54506,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54507,"Řečkovice",1,,1,1
L1D99,165,54508,"Pisárky",1,,0,1
L1D99,165,54509,"Řečkovice",1,,1,1
L1D99,165,54510,"Pisárky",1,,0,1
L1D99,165,54511,"Řečkovice",1,,1,1
L1D99,165,54512,"Pisárky",1,,0,1
L1D99,165,54513,"Řečkovice",1,,1,1
L1D99,165,54514,"Pisárky",1,,0,1
L1D99,165,54515,"Řečkovice",1,,1,1
L1D99,165,54516,"Pisárky",1,,0,1
L1D99,165,54517,"Řečkovice",1,,1,1
L1D99,165,54518,"Pisárky",1,,0,1
L1D99,165,54519,"Řečkovice",1,,1,1
L1D99,165,54520,"Pisárky",1,,0,1
L1D99,165,54521,"Řečkovice",1,,1,1
L1D99,165,54522,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54523,"Řečkovice",1,,1,1
L1D99,165,54524,"Pisárky",1,,0,1
L1D99,165,54525,"Řečkovice",1,,1,1
L1D99,165,54526,"Pisárky",1,,0,1
L1D99,165,54527,"Řečkovice",1,,1,1
L1D99,165,54528,"Pisárky",1,,0,1
L1D99,165,54529,"Řečkovice",1,,1,1
L1D99,165,54530,"Pisárky",1,,0,1
L1D99,165,54531,"Řečkovice",1,,1,1
L1D99,165,54532,"Pisárky",1,,0,1
L1D99,165,54533,"Řečkovice",1,,1,1
L1D99,165,54534,"Pisárky",1,,0,1
L1D99,165,54535,"Řečkovice",1,,1,1
L1D99,165,54536,"Pisárky",1,,0,1
L1D99,165,54537,"Řečkovice",1,,1,1
L1D99,165,54538,"Pisárky",1,,0,1
L1D99,165,54539,"Řečkovice",1,,1,1
L1D99,165,54540,"Pisárky",1,,0,1
L1D99,165,54541,"Řečkovice",1,,1,1
L1D99,165,54542,"Řečkovice",1,,1,1
L1D99,165,54543,"Pisárky",1,,0,1
L1D99,165,54544,"Řečkovice",1,,1,1
L1D99,165,54545,"Pisárky",1,,0,1
L1D99,165,54546,"Řečkovice",1,,1,1
L1D99,165,54547,"Pisárky",1,,0,1
L1D99,165,54548,"Řečkovice",1,,1,1
L1D99,165,54549,"Pisárky",1,,0,1
L1D99,165,54550,"Řečkovice",1,,1,1
L1D99,165,54551,"Pisárky",1,,0,1
L1D99,165,54552,"Řečkovice",1,,1,1
L1D99,165,54553,"Pisárky",1,,0,1
L1D99,165,54554,"Řečkovice",1,,1,1
L1D99,165,54555,"Pisárky",1,,0,1
L1D99,165,54556,"Řečkovice",1,,1,1
L1D99,165,54557,"Pisárky",1,,0,1
L1D99,165,54558,"Řečkovice",1,,1,1
L1D99,165,54559,"Pisárky",1,,0,1
L1D99,165,54560,"Řečkovice",1,,1,1
L1D99,165,54561,"Pisárky",1,,0,1
L1D99,165,54562,"Řečkovice",1,,1,1
L1D99,165,54563,"Pisárky",1,,0,1
L1D99,165,54564,"Řečkovice",1,,1,1
L12D99,165,54565,"Technologický park",1,,1,0
L1D99,165,54566,"Pisárky",1,,0,1
L1D99,165,54567,"Řečkovice",1,,1,1
L1D99,165,54568,"Pisárky",1,,0,1
L1D99,165,54569,"Řečkovice",1,,1,1
L1D99,165,54570,"Pisárky",1,,0,1
L1D99,165,54571,"Řečkovice",1,,1,1
L1D99,165,54572,"Pisárky",1,,0,1
L1D99,165,54573,"Řečkovice",1,,1,1
L1D99,165,54574,"Pisárky",1,,0,1
L1D99,165,54575,"Řečkovice",1,,1,1
L1D99,165,54576,"Pisárky",1,,0,1
L1D99,165,54577,"Řečkovice",1,,1,1
L1D99,165,54578,"Pisárky",1,,0,1
L1D99,165,54579,"Řečkovice",1,,1,1
L1D99,165,54580,"Pisárky",1,,0,1
L1D99,165,54581,"Řečkovice",1,,1,1
L1D99,165,54582,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54583,"Pisárky",2,,0,1
L1D99,165,54584,"Řečkovice",2,,1,1
L1D99,165,54585,"Pisárky",2,,0,1
L1D99,165,54586,"Řečkovice",2,,1,1
L1D99,165,54587,"Pisárky",2,,0,1
L1D99,165,54588,"Řečkovice",2,,1,1
L1D99,165,54589,"Pisárky",2,,0,1
L1D99,165,54590,"Řečkovice",2,,1,1
L1D99,165,54591,"Pisárky",2,,0,1
L1D99,165,54592,"Řečkovice",2,,1,1
L1D99,165,54593,"Pisárky",2,,0,1
L1D99,165,54594,"Řečkovice",2,,1,1
L1D99,165,54595,"Pisárky",2,,0,1
L1D99,165,54596,"Řečkovice",2,,1,1
L1D99,165,54597,"Pisárky",2,,0,1
L1D99,165,54598,"Řečkovice",2,,1,1
L1D99,165,54599,"Řečkovice",1,,1,1
L1D99,165,54600,"Pisárky",1,,0,1
L1D99,165,54601,"Řečkovice",1,,1,1
L1D99,165,54602,"Pisárky",1,,0,1
L1D99,165,54603,"Řečkovice",1,,1,1
L1D99,165,54604,"Pisárky",1,,0,1
L1D99,165,54605,"Řečkovice",1,,1,1
L1D99,165,54606,"Pisárky",1,,0,1
L1D99,165,54607,"Řečkovice",1,,1,1
L1D99,165,54608,"Pisárky",1,,0,1
L1D99,165,54609,"Řečkovice",1,,1,1
L1D99,165,54610,"Pisárky",1,,0,1
L1D99,165,54611,"Řečkovice",1,,1,1
L1D99,165,54612,"Pisárky",1,,0,1
L1D99,165,54613,"Řečkovice",1,,1,1
L1D99,165,54614,"Pisárky",1,,0,1
L1D99,165,54615,"Řečkovice",1,,1,1
L1D99,165,54616,"Pisárky",1,,0,1
L1D99,165,54617,"Řečkovice",1,,1,1
L1D99,165,54618,"Pisárky",1,,0,1
L1D99,165,54619,"Řečkovice",1,,1,1
L1D99,165,54620,"Pisárky",1,,0,1
L1D99,165,54621,"Řečkovice",1,,1,1
L1D99,165,54622,"Výstaviště - vstup G2",1,,0,1
L12D99,165,54623,"Technologický park",1,,1,0
L1D99,165,54624,"Pisárky",1,,0,1
L1D99,165,54625,"Řečkovice",1,,1,1
L1D99,165,54626,"Pisárky",1,,0,1
L1D99,165,54627,"Řečkovice",1,,1,1
L1D99,165,54628,"Pisárky",1,,0,1
L1D99,165,54629,"Řečkovice",1,,1,1
L1D99,165,54630,"Pisárky",1,,0,1
L1D99,165,54631,"Řečkovice",1,,1,1
L1D99,165,54632,"Pisárky",1,,0,1
L1D99,165,54633,"Řečkovice",1,,1,1
L1D99,165,54634,"Pisárky",1,,0,1
L1D99,165,54635,"Řečkovice",1,,1,1
L1D99,165,54636,"Pisárky",1,,0,1
L1D99,165,54637,"Řečkovice",1,,1,1
L1D99,165,54638,"Pisárky",1,,0,1
L1D99,165,54639,"Řečkovice",1,,1,1
L1D99,165,54640,"Pisárky",1,,0,1
L1D99,165,54641,"Řečkovice",1,,1,1
L1D99,165,54642,"Pisárky",1,,0,1
L1D99,165,54643,"Řečkovice",1,,1,1
L1D99,165,54644,"Pisárky",2,,0,1
L1D99,165,54645,"Řečkovice",2,,1,1
L1D99,165,54646,"Pisárky",2,,0,1
L1D99,165,54647,"Řečkovice",2,,1,1
L1D99,165,54648,"Pisárky",2,,0,1
L1D99,165,54649,"Řečkovice",2,,1,1
L1D99,165,54650,"Pisárky",2,,0,1
L1D99,165,54651,"Řečkovice",2,,1,1
L1D99,165,54652,"Pisárky",2,,0,1
L1D99,165,54653,"Řečkovice",2,,1,1
L1D99,165,54654,"Pisárky",2,,0,1
L1D99,165,54655,"Řečkovice",2,,1,1
L1D99,165,54656,"Pisárky",2,,0,1
L1D99,165,54657,"Řečkovice",2,,1,1
L1D99,165,54658,"Řečkovice",1,,1,1
L1D99,165,54659,"Pisárky",1,,0,1
L1D99,165,54660,"Řečkovice",1,,1,1
L1D99,165,54661,"Pisárky",1,,0,1
L1D99,165,54662,"Řečkovice",1,,1,1
L1D99,165,54663,"Pisárky",1,,0,1
L1D99,165,54664,"Řečkovice",1,,1,1
L1D99,165,54665,"Pisárky",1,,0,1
L1D99,165,54666,"Řečkovice",1,,1,1
L1D99,165,54667,"Pisárky",1,,0,1
L1D99,165,54668,"Řečkovice",1,,1,1
L1D99,165,54669,"Pisárky",1,,0,1
L1D99,165,54670,"Řečkovice",1,,1,1
L12D99,165,54671,"Komárov",1,,0,0
L12D99,165,54672,"Technologický park",1,,1,0
L12D99,165,54673,"Komárov",1,,0,0
L12D99,165,54674,"Technologický park",1,,1,0
L12D99,165,54675,"Komárov",1,,0,0
L12D99,165,54676,"Technologický park",1,,1,0
L1D99,165,54677,"Pisárky",1,,0,1
L1D99,165,54678,"Řečkovice",1,,1,1
L1D99,165,54679,"Pisárky",1,,0,1
L1D99,165,54680,"Řečkovice",1,,1,1
L1D99,165,54681,"Pisárky",1,,0,1
L1D99,165,54682,"Řečkovice",1,,1,1
L1D99,165,54683,"Pisárky",1,,0,1
L1D99,165,54684,"Řečkovice",1,,1,1
L1D99,165,54685,"Pisárky",1,,0,1
L1D99,165,54686,"Řečkovice",1,,1,1
L1D99,165,54687,"Pisárky",1,,0,1
L1D99,165,54688,"Řečkovice",1,,1,1
L1D99,165,54689,"Pisárky",1,,0,1
L1D99,165,54690,"Řečkovice",1,,1,1
L1D99,165,54691,"Pisárky",1,,0,1
L1D99,165,54692,"Řečkovice",1,,1,1
L1D99,165,54693,"Pisárky",1,,0,1
L1D99,165,54694,"Řečkovice",1,,1,1
L1D99,165,54695,"Pisárky",1,,0,1
L1D99,165,54696,"Řečkovice",1,,1,1
L1D99,165,54697,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54698,"Řečkovice",1,,1,1
L1D99,165,54699,"Pisárky",1,,0,1
L1D99,165,54700,"Řečkovice",1,,1,1
L1D99,165,54701,"Pisárky",1,,0,1
L1D99,165,54702,"Řečkovice",1,,1,1
L1D99,165,54703,"Pisárky",1,,0,1
L1D99,165,54704,"Řečkovice",1,,1,1
L1D99,165,54705,"Pisárky",1,,0,1
L1D99,165,54706,"Řečkovice",1,,1,1
L1D99,165,54707,"Pisárky",1,,0,1
L1D99,165,54708,"Řečkovice",1,,1,1
L1D99,165,54709,"Pisárky",1,,0,1
L1D99,165,54710,"Řečkovice",1,,1,1
L1D99,165,54711,"Pisárky",1,,0,1
L1D99,165,54712,"Řečkovice",1,,1,1
L1D99,165,54713,"Pisárky",1,,0,1
L1D99,165,54714,"Řečkovice",1,,1,1
L1D99,165,54715,"Výstaviště - vstup G2",1,,0,1
L1D99,165,54716,"Řečkovice",1,,1,1
L1D99,165,54717,"Pisárky",1,,0,1
L1D99,165,54718,"Řečkovice",1,,1,1
L1D99,165,54719,"Pisárky",1,,0,1
L1D99,165,54720,"Řečkovice",1,,1,1
L1D99,165,54721,"Pisárky",1,,0,1
L1D99,165,54722,"Řečkovice",1,,1,1
L1D99,165,54723,"Pisárky",1,,0,1
L1D99,165,54724,"Řečkovice",1,,1,1
L1D99,165,54725,"Pisárky",1,,0,1
L1D99,165,54726,"Řečkovice",1,,1,1
L1D99,165,54727,"Pisárky",1,,0,1
L1D99,165,54728,"Řečkovice",1,,1,1
L1D99,165,54729,"Nové sady - smyčka",1,,0,1
L12D99,165,54730,"Technologický park",1,,1,0
L12D99,165,54731,"Komárov",1,,0,0
L12D99,165,54732,"Technologický park",1,,1,0
L12D99,165,54733,"Komárov",1,,0,0
L12D99,165,54734,"Technologický park",1,,1,0
L12D99,165,54735,"Komárov",1,,0,0
L12D99,165,54736,"Technologický park",1,,1,0
L1D99,165,54737,"Řečkovice",2,,1,1
L1D99,165,54738,"Pisárky",2,,0,1
L1D99,165,54739,"Řečkovice",2,,1,1
L1D99,165,54740,"Pisárky",2,,0,1
L1D99,165,54741,"Vozovna Medlánky",2,,1,1
L1D99,165,54742,"Pisárky",2,,0,1
L1D99,165,54743,"Řečkovice",2,,1,1
L1D99,165,54744,"Pisárky",2,,0,1
L1D99,165,54745,"Řečkovice",2,,1,1
L1D99,165,54746,"Pisárky",2,,0,1
L1D99,165,54747,"Řečkovice",2,,1,1
L1D99,165,54748,"Pisárky",2,,0,1
L1D99,165,54749,"Řečkovice",2,,1,1
L2D99,165,54750,"Malinovského náměstí",1,2229,1,0
L2D99,165,54751,"Modřice, smyčka",1,2229,0,0
L2D99,165,54752,"Stará osada",1,,1,0
L2D99,165,54753,"Modřice, smyčka",1,,0,0
L2D99,165,54754,"Stará osada",1,,1,0
L2D99,165,54755,"Modřice, smyčka",1,,0,0
L2D99,165,54756,"Stará osada",1,,1,0
L2D99,165,54757,"Modřice, smyčka",1,,0,0
L2D99,165,54758,"Stará osada",1,,1,0
L2D99,165,54759,"Modřice, smyčka",1,,0,0
L2D99,165,54760,"Stará osada",1,,1,0
L2D99,165,54761,"Modřice, smyčka",1,,0,0
L2D99,165,54762,"Stará osada",1,,1,0
L2D99,165,54763,"Modřice, smyčka",1,,0,0
L2D99,165,54764,"Stará osada",1,,1,0
L2D99,165,54765,"Modřice, smyčka",1,,0,0
L2D99,165,54766,"Stará osada",1,,1,0
L2D99,165,54767,"Modřice, smyčka",1,,0,0
L2D99,165,54768,"Stará osada",1,,1,0
L2D99,165,54769,"Vozovna Pisárky",1,,0,0
L3D99,165,54770,"Rakovecká",2,,0,0
L3D99,165,54771,"Stará osada",2,,1,0
L3D99,165,54772,"Rakovecká",2,,0,0
L3D99,165,54773,"Stará osada",2,,1,0
L3D99,165,54774,"Rakovecká",2,,0,0
L3D99,165,54775,"Stará osada",2,,1,0
L3D99,165,54776,"Rakovecká",2,,0,0
L3D99,165,54777,"Stará osada",2,,1,0
L3D99,165,54778,"Rakovecká",2,,0,0
L3D99,165,54779,"Stará osada",2,,1,0
L3D99,165,54780,"Rakovecká",2,,0,0
L3D99,165,54781,"Stará osada",2,,1,0
L3D99,165,54782,"Rakovecká",2,,0,0
L3D99,165,54783,"Stará osada",2,,1,0
L3D99,165,54784,"Rakovecká",2,,0,0
L3D99,165,54785,"Stará osada",2,,1,0
L3D99,165,54786,"Rakovecká",2,,0,0
L3D99,165,54787,"Stará osada",2,,1,0
L3D99,165,54788,"Rakovecká",2,,0,0
L4D99,165,54789,"Babická",1,,1,0
L4D99,165,54790,"Náměstí Míru",1,,0,0
L4D99,165,54791,"Babická",1,,1,0
L4D99,165,54792,"Náměstí Míru",1,,0,0
L4D99,165,54793,"Babická",1,,1,0
L4D99,165,54794,"Náměstí Míru",1,,0,0
L4D99,165,54795,"Maloměřický most",1,,1,0
L4D99,165,54796,"Náměstí Míru",1,,0,0
L4D99,165,54797,"Babická",1,,1,0
L4D99,165,54798,"Náměstí Míru",1,,0,0
L4D99,165,54799,"Babická",1,,1,0
L4D99,165,54800,"Náměstí Míru",1,,0,0
L4D99,165,54801,"Maloměřický most",1,,1,0
L4D99,165,54802,"Náměstí Míru",1,,0,0
L4D99,165,54803,"Babická",1,,1,0
L4D99,165,54804,"Náměstí Míru",1,,0,0
L4D99,165,54805,"Babická",1,,1,0
L4D99,165,54806,"Náměstí Míru",1,,0,0
L4D99,165,54807,"Babická",1,,1,0
L4D99,165,54808,"Náměstí Míru",1,,0,0
L4D99,165,54809,"Babická",1,,1,0
L4D99,165,54810,"Náměstí Míru",1,,0,0
L4D99,165,54811,"Babická",1,,1,0
L4D99,165,54812,"Náměstí Míru",1,,0,0
L4D99,165,54813,"Náměstí Míru",1,,0,0
L4D99,165,54814,"Babická",1,,1,0
L4D99,165,54815,"Náměstí Míru",1,,0,0
L4D99,165,54816,"Babická",1,,1,0
L4D99,165,54817,"Náměstí Míru",1,,0,0
L4D99,165,54818,"Babická",1,,1,0
L4D99,165,54819,"Náměstí Míru",1,,0,0
L4D99,165,54820,"Babická",1,,1,0
L4D99,165,54821,"Náměstí Míru",1,,0,0
L4D99,165,54822,"Babická",1,,1,0
L4D99,165,54823,"Náměstí Míru",1,,0,0
L4D99,165,54824,"Babická",1,,1,0
L4D99,165,54825,"Náměstí Míru",1,,0,0
L4D99,165,54826,"Babická",1,,1,0
L4D99,165,54827,"Náměstí Míru",1,,0,0
L4D99,165,54828,"Vozovna Pisárky",1,,1,0
L4D99,165,54829,"Náměstí Míru",1,,0,0
L4D99,165,54830,"Babická",1,,1,0
L4D99,165,54831,"Náměstí Míru",1,,0,0
L4D99,165,54832,"Babická",1,,1,0
L4D99,165,54833,"Náměstí Míru",1,,0,0
L4D99,165,54834,"Babická",1,,1,0
L4D99,165,54835,"Náměstí Míru",1,,0,0
L4D99,165,54836,"Babická",1,,1,0
L4D99,165,54837,"Náměstí Míru",1,,0,0
L4D99,165,54838,"Maloměřický most",1,,1,0
L4D99,165,54839,"Náměstí Míru",1,,0,0
L4D99,165,54840,"Babická",1,,1,0
L4D99,165,54841,"Náměstí Míru",1,,0,0
L4D99,165,54842,"Maloměřický most",1,,1,0
L4D99,165,54843,"Náměstí Míru",1,,0,0
L4D99,165,54844,"Maloměřický most",1,,1,0
L4D99,165,54845,"Náměstí Míru",1,,0,0
L3D99,165,54846,"Rakovecká",1,,0,0
L3D99,165,54847,"Stará osada",1,,1,0
L3D99,165,54848,"Rakovecká",1,,0,0
L3D99,165,54849,"Stará osada",1,,1,0
L3D99,165,54850,"Rakovecká",1,,0,0
L3D99,165,54851,"Stará osada",1,,1,0
L3D99,165,54852,"Vozovna Pisárky",1,,0,0
L4D99,165,54853,"Náměstí Míru",1,,0,0
L4D99,165,54854,"Babická",1,,1,0
L4D99,165,54855,"Náměstí Míru",1,,0,0
L4D99,165,54856,"Babická",1,,1,0
L4D99,165,54857,"Náměstí Míru",1,,0,0
L4D99,165,54858,"Maloměřický most",1,,1,0
L4D99,165,54859,"Náměstí Míru",1,,0,0
L4D99,165,54860,"Babická",1,,1,0
L4D99,165,54861,"Náměstí Míru",1,,0,0
L4D99,165,54862,"Babická",1,,1,0
L4D99,165,54863,"Náměstí Míru",1,,0,0
L4D99,165,54864,"Maloměřický most",1,,1,0
L4D99,165,54865,"Náměstí Míru",1,,0,0
L4D99,165,54866,"Babická",1,,1,0
L4D99,165,54867,"Náměstí Míru",1,,0,0
L4D99,165,54868,"Babická",1,,1,0
L4D99,165,54869,"Náměstí Míru",1,,0,0
L4D99,165,54870,"Babická",1,,1,0
L4D99,165,54871,"Náměstí Míru",1,,0,0
L4D99,165,54872,"Babická",1,,1,0
L4D99,165,54873,"Náměstí Míru",1,,0,0
L4D99,165,54874,"Babická",1,,1,0
L4D99,165,54875,"Náměstí Míru",1,,0,0
L4D99,165,54876,"Vozovna Pisárky",1,,1,0
L5D99,165,54877,"Štefánikova čtvrť",2,,1,0
L5D99,165,54878,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54879,"Štefánikova čtvrť",2,,1,0
L5D99,165,54880,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54881,"Štefánikova čtvrť",2,,1,0
L5D99,165,54882,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54883,"Štefánikova čtvrť",2,,1,0
L5D99,165,54884,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54885,"Štefánikova čtvrť",2,,1,0
L5D99,165,54886,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54887,"Štefánikova čtvrť",2,,1,0
L5D99,165,54888,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54889,"Štefánikova čtvrť",2,,1,0
L5D99,165,54890,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54891,"Štefánikova čtvrť",2,,1,0
L5D99,165,54892,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54893,"Štefánikova čtvrť",2,,1,0
L5D99,165,54894,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54895,"Štefánikova čtvrť",2,,1,0
L5D99,165,54896,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54897,"Štefánikova čtvrť",2,,1,0
L5D99,165,54898,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54899,"Štefánikova čtvrť",2,,1,0
L5D99,165,54900,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54901,"Štefánikova čtvrť",2,,1,0
L5D99,165,54902,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54903,"Štefánikova čtvrť",2,,1,0
L5D99,165,54904,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54905,"Štefánikova čtvrť",2,,1,0
L5D99,165,54906,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54907,"Štefánikova čtvrť",2,,1,0
L5D99,165,54908,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54909,"Štefánikova čtvrť",2,,1,0
L5D99,165,54910,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54911,"Štefánikova čtvrť",2,,1,0
L5D99,165,54912,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54913,"Štefánikova čtvrť",2,,1,0
L5D99,165,54914,"Ústřední hřbitov - smyčka",2,,0,0
L5D99,165,54915,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54916,"Štefánikova čtvrť",1,,1,0
L5D99,165,54917,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54918,"Štefánikova čtvrť",1,,1,0
L5D99,165,54919,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54920,"Štefánikova čtvrť",1,,1,0
L5D99,165,54921,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54922,"Štefánikova čtvrť",1,,1,0
L5D99,165,54923,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54924,"Štefánikova čtvrť",1,,1,0
L5D99,165,54925,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54926,"Štefánikova čtvrť",1,,1,0
L5D99,165,54927,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54928,"Štefánikova čtvrť",1,,1,0
L5D99,165,54929,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54930,"Štefánikova čtvrť",1,,1,0
L5D99,165,54931,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54932,"Štefánikova čtvrť",1,,1,0
L5D99,165,54933,"Ústřední hřbitov - smyčka",1,,0,0
L5D99,165,54934,"Štefánikova čtvrť",1,,1,0
L5D99,165,54935,"Mendlovo náměstí",1,,0,0
L5D99,165,54936,"Štefánikova čtvrť",1,,1,0
